s_id|p_id|v_id|size|operator
250|20|68|251|op_rmInput
250|20|69|252|op_addState
250|20|70|253|op_addState
250|20|71|253|op_rmInput
250|20|72|253|op_addInput
250|20|73|254|op_addState
250|20|74|253|op_rmState
250|20|75|253|op_changeTail
250|20|76|254|op_addState
250|20|77|253|op_rmState
250|20|78|252|op_rmState
250|20|79|252|op_rmInput
250|20|80|252|op_rmInput
250|20|81|253|op_addState
250|20|82|253|op_addInput
250|20|83|252|op_rmState
250|20|84|252|op_addInput
250|20|85|252|op_rmInput
250|20|86|252|op_addInput
250|20|87|252|op_addInput
250|20|88|253|op_addState
250|20|89|253|op_changeTail
250|20|90|253|op_rmInput
250|20|91|253|op_changeTail
250|20|92|252|op_rmState
250|20|93|252|op_changeTail
250|20|94|252|op_addInput
250|20|95|253|op_addState
250|20|96|252|op_rmState
250|20|97|252|op_rmInput
250|20|98|253|op_addState
250|20|99|252|op_rmState
250|20|100|252|op_addState
